────────────
 Nextest run ID 415d3102-5904-4c13-9384-1a3a7a0f3fb5 with nextest profile: default
    Starting 1770 tests across 37 binaries
        PASS [   0.007s] ( 143/1770) liminal-protocol lifecycle::claim_frontier_tests::released_marker_history_allows_multiple_old_records_for_one_participant
        PASS [   0.007s] ( 144/1770) liminal-protocol lifecycle::closure_accounting_tests::equality_passes_with_componentwise_successor_maximum_and_exact_cycle_charge
        PASS [   0.008s] ( 145/1770) liminal-protocol lifecycle::claim_frontier_tests::immutable_marker_requires_m_owner_and_typed_compacted_cause
        PASS [   0.008s] ( 146/1770) liminal-protocol lifecycle::claim_frontier_tests::initial_frontier_rejects_each_attached_charge_dimension_mismatch
        PASS [   0.009s] ( 147/1770) liminal-protocol lifecycle::claim_frontier_tests::duplicate_scan_selects_exact_lowest_tuple_across_record_and_candidate
        PASS [   0.008s] ( 148/1770) liminal-protocol lifecycle::claim_frontier_tests::exact_detached_dcr_is_the_only_postfate_recovery_authority
        PASS [   0.008s] ( 149/1770) liminal-protocol lifecycle::claim_frontier_tests::initial_frontier_crash_replay_is_deterministic
        PASS [   0.008s] ( 150/1770) liminal-protocol lifecycle::conversation_tests::abort_recovers_the_exact_unmodified_prestate
        PASS [   0.008s] ( 151/1770) liminal-protocol lifecycle::claim_frontier_tests::order_candidates_reject_duplicate_major_groups_and_below_high_keys
        PASS [   0.008s] ( 152/1770) liminal-protocol lifecycle::closure_accounting_tests::ordinary_required_capacity_uses_canonical_widened_addition_order
        PASS [   0.008s] ( 153/1770) liminal-protocol lifecycle::closure_accounting_tests::remaining_precedence_is_delivered_then_churn_then_entries_then_bytes
        PASS [   0.009s] ( 154/1770) liminal-protocol lifecycle::claim_frontier_tests::marker_drain_core_consumes_m_and_tuple_without_advancing_allocated_high
        PASS [   0.008s] ( 155/1770) liminal-protocol lifecycle::claim_frontier_tests::recovery_selector_rejects_missing_and_detached_prefate_authority
        PASS [   0.008s] ( 156/1770) liminal-protocol lifecycle::closure_accounting_tests::recovery_fence_uses_unchanged_state_and_zero_delta_before_numeric_checks
        PASS [   0.008s] ( 157/1770) liminal-protocol lifecycle::closure_accounting_tests::restore_rejects_mixed_clear_state_and_unencodable_or_impossible_values
        PASS [   0.009s] ( 158/1770) liminal-protocol lifecycle::claim_frontier_tests::numeric_frontiers_precede_duplicate_candidate_diagnosis
        PASS [   0.007s] ( 159/1770) liminal-protocol lifecycle::conversation_tests::decision_holds_state_until_commit_and_encodes_stable_header
        PASS [   0.008s] ( 160/1770) liminal-protocol lifecycle::conversation_tests::canonical_decode_rejects_truncation_unknown_codec_kind_and_length
        PASS [   0.007s] ( 161/1770) liminal-protocol lifecycle::conversation_tests::operation_decode_rejects_a_generation_one_attach
        PASS [   0.008s] ( 162/1770) liminal-protocol lifecycle::conversation_tests::every_lifecycle_operation_round_trips_encode_decode_replay
        PASS [   0.007s] ( 163/1770) liminal-protocol lifecycle::conversation_tests::ordinal_exhaustion_refuses_before_commit_and_replay_mutation
        PASS [   0.008s] ( 164/1770) liminal-protocol lifecycle::conversation_tests::operation_decision_refuses_foreign_conversation_provenance_for_every_kind
        PASS [   0.007s] ( 165/1770) liminal-protocol lifecycle::conversation_tests::repeated_genesis_decision_refuses_and_preserves_committed_state
        PASS [   0.008s] ( 166/1770) liminal-protocol lifecycle::conversation_tests::operation_replay_requires_genesis_validation_first
        PASS [   0.008s] ( 167/1770) liminal-protocol lifecycle::conversation_tests::left_bodies_round_trip_every_optional_field_combination
        PASS [   0.008s] ( 168/1770) liminal-protocol lifecycle::conversation_tests::left_decode_rejects_unassigned_flags_and_invalid_results
        PASS [   0.008s] ( 169/1770) liminal-protocol lifecycle::conversation_tests::operation_abort_recovers_the_exact_unmodified_prestate
        PASS [   0.008s] ( 170/1770) liminal-protocol lifecycle::conversation_tests::operation_decision_refuses_ordinal_exhaustion
        PASS [   0.008s] ( 171/1770) liminal-protocol lifecycle::conversation_tests::operation_decode_rejects_zero_generations_and_non_genesis_enrollment
        PASS [   0.008s] ( 172/1770) liminal-protocol lifecycle::conversation_tests::operation_events_replay_in_committed_order_after_genesis
        PASS [   0.008s] ( 173/1770) liminal-protocol lifecycle::conversation_tests::replay_is_deterministic_and_matches_commit_consumption
        PASS [   0.008s] ( 174/1770) liminal-protocol lifecycle::conversation_tests::operation_decision_requires_genesis_validation_first
        PASS [   0.008s] ( 175/1770) liminal-protocol lifecycle::conversation_tests::operation_decode_rejects_non_canonical_lengths
        PASS [   0.008s] ( 176/1770) liminal-protocol lifecycle::cursor_facts_tests::cumulative_ack_selector_never_mutates_on_noop_gap_or_regression
        PASS [   0.008s] ( 177/1770) liminal-protocol lifecycle::cursor_facts_tests::binding_epoch_authority_failure_preserves_cursors_and_facts
